event-id,timestamp,location-long,location-lat,external-temperature,gps:dop,height-raw,sensor-type,tag-local-identifier,individual-local-identifier
9710424096,2013-04-15 14:45,-112.131772,56.550661,4.0,6.4,395.5,gps,33680,33680
9710355151,2012-10-17 13:01,-111.130225,56.712166,12.0,2.0,392.79,gps,32260,32260
9710371122,2014-03-19 03:20,-111.553404,56.686493,3.0,2.0,358.87,gps,32261,32261B
9710386747,2014-03-10 21:50,-111.576754,56.74969,2.0,1.8,392.36,gps,32263,32263B
9710458843,2012-05-30 01:00,-112.172651,57.164633,26.0,3.4,393.65,gps,32252,32252
9710462044,2012-11-21 07:00,-111.770506,57.136551,-4.0,3.2,308.44,gps,32252,32252
9710513974,2013-01-26 06:20,-112.605097,56.319767,0.0,3.2,414.04,gps,33674,33674
9710489566,2012-06-19 03:30,-111.704364,57.462861,17.0,4.8,272.63,gps,32256,32256
9710452550,2014-06-14 03:00,-111.636727,60.006047,24.0,3.2,180.17,gps,33679,33679
9710491722,2012-04-28 19:00,-112.024876,56.904564,21.0,2.0,412.48,gps,32259,32259
9710481185,2014-03-07 18:20,-111.645201,57.47798,-5.0,2.0,264.92,gps,32254,32254
9710425092,2013-06-03 17:00,-111.967231,56.542498,26.0,1.6,441.19,gps,33680,33680
9710520286,2014-03-17 12:20,-112.77601,56.156773,9.0,3.4,515.95,gps,33674,33674
9710498851,2013-06-19 19:15,-112.212811,56.889366,27.0,0.6,434.43,gps,32259,32259
9710319894,2013-06-09 23:30,-111.208116,56.763397,18.0,3.4,389.06,gps,33677,33677
9710415178,2013-02-14 11:50,-111.795958,57.445107,6.0,5.0,273.51,gps,33667,33667
9710453386,2012-04-02 07:00,-111.466507,56.59934,10.0,2.2,378.69,gps,32253,32253
9710531584,2012-06-18 09:30,-112.168936,56.700044,18.0,3.8,471.82,gps,32270,32270
9710300983,2014-02-16 04:50,-112.085239,57.033007,-5.0,2.8,437.26,gps,13790,13790
9710438059,2013-04-18 13:00,-111.462725,57.263819,5.0,3.6,254.97,gps,32251,32251
9710350831,2013-03-15 14:00,-111.598101,57.423829,16.0,1.6,272.99,gps,33668,32262_33668
9710314815,2014-03-15 05:30,-111.38953,56.795891,7.0,2.6,326.28,gps,13794,13794
9710439314,2013-06-19 09:15,-111.591586,57.418446,15.0,2.2,283.43,gps,32251,32251
9710334073,2014-02-26 23:40,-112.175682,56.910794,-4.0,1.6,444.92,gps,33678,33678B
9710459088,2012-06-11 22:30,-111.993083,57.230849,27.0,1.8,361.42,gps,32252,32252
9710360546,2013-03-26 21:30,-111.54183,56.816084,27.0,1.6,350.02,gps,32261,32261B
9710376633,2012-10-25 19:01,-111.626433,57.418957,6.0,1.6,226.92,gps,32262,32262_33668
9710303701,2014-01-20 12:30,-111.452594,56.983281,-8.0,1.6,303.08,gps,13792,13792
9710319547,2013-06-06 02:45,-111.207303,56.76316,21.0,2.2,386.01,gps,33677,33677
9710448538,2013-11-19 21:00,-111.422508,59.897693,-2.0,2.0,201.99,gps,33679,33679
9710465017,2013-06-12 16:00,-112.887861,56.607493,18.0,1.6,490.36,gps,32252,32252
9710492718,2012-06-17 08:00,-111.952707,56.955564,14.0,1.8,396.74,gps,32259,32259
9710387178,2014-03-13 21:40,-111.481948,56.688198,6.0,1.6,304.74,gps,32263,32263B
9710341097,2012-06-19 04:30,-111.75134,57.315438,16.0,3.2,270.9,gps,32268,32268
9710384121,2014-02-20 16:01,-111.650338,56.759176,-5.0,3.2,408.96,gps,32263,32263B
9710420620,2013-06-12 08:30,-112.042882,57.119947,22.0,1.8,358.01,gps,33681,33681
9710408488,2012-09-16 22:00,-111.782038,56.677336,21.0,2.2,441.63,gps,32267,32267
9710313089,2014-03-03 04:50,-111.277658,56.691484,-5.0,2.4,273.65,gps,13794,13794
9710386630,2014-03-10 02:20,-111.43629,56.712244,5.0,2.2,210.07,gps,32263,32263B
9710454783,2012-05-16 04:00,-111.614971,56.389863,20.0,2.0,502.1,gps,32253,32253
9710336175,2014-03-13 14:00,-112.271707,56.757358,5.0,3.4,456.79,gps,33678,33678B
9710314997,2014-03-16 12:20,-111.277914,56.688958,10.0,1.6,223.99,gps,13794,13794
9710417253,2013-03-29 18:20,-111.811735,57.465182,22.0,1.8,306.97,gps,33667,33667
9710375724,2012-06-22 00:30,-111.523435,57.357025,28.0,1.8,297.37,gps,32262,32262_33668
9710305344,2014-01-31 22:20,-111.37354,56.827832,-2.0,6.2,329.8,gps,13792,13792
9710376322,2012-09-11 10:00,-111.453411,57.389984,13.0,3.8,325.79,gps,32262,32262_33668
9710323394,2013-01-12 12:20,-112.127706,56.920461,-14.0,2.2,390.45,gps,33670,33670
9710449874,2014-04-08 12:30,-111.528991,60.244059,1.0,2.2,178.82,gps,33679,33679
9710493214,2012-06-28 19:00,-111.928705,56.992156,28.0,2.2,370.49,gps,32259,32259
9710497655,2013-05-02 13:00,-112.148523,56.924412,11.0,2.2,412.9,gps,32259,32259
9710526223,2014-01-19 19:30,-111.447206,57.390367,-9.0,1.8,307.95,gps,33676,33676
9710326965,2013-03-27 22:20,-111.846349,56.994949,30.0,1.6,348.47,gps,33670,33670
9710447023,2013-08-07 19:00,-111.695657,60.132986,25.0,1.6,172.46,gps,33679,33679
9710315609,2014-03-20 18:20,-111.358042,56.730927,1.0,6.0,246.44,gps,13794,13794
9710507977,2013-03-13 00:50,-111.576993,56.680214,-4.0,3.4,347.03,gps,33672,33672
9710423007,2013-02-18 07:00,-111.910193,56.603993,0.0,3.2,395.2,gps,33680,33680
9710326058,2013-03-09 00:50,-111.98587,56.953089,3.0,3.8,338.67,gps,33670,33670
9710413557,2013-01-11 16:50,-111.864807,57.452118,1.0,1.6,359.97,gps,33667,33667
9710338332,2014-03-28 13:40,-112.056405,56.735094,-4.0,1.8,483.77,gps,33678,33678B
9710523295,2013-02-27 13:10,-111.879288,57.091333,10.0,1.6,379.07,gps,33675,33675
9710341577,2012-07-16 16:00,-111.737941,57.349356,28.0,2.0,254.33,gps,32268,32268
9710314446,2014-03-12 16:00,-111.391533,56.795595,9.0,3.0,335.94,gps,13794,13794
9710432057,2012-04-17 09:30,-111.585463,57.290776,-4.0,1.8,261.0,gps,32251,32251
9710480356,2014-03-02 00:10,-111.506435,57.715083,-7.0,2.2,256.57,gps,32254,32254
9710494156,2012-11-07 10:00,-112.076024,56.955805,2.0,0.4,435.34,gps,32259,32259
9710328724,2014-01-20 20:00,-112.125159,56.72592,-2.0,3.4,468.75,gps,33678,33678B
9710362051,2014-01-15 02:50,-111.527653,56.683908,6.0,5.2,372.15,gps,32261,32261B
9710459256,2012-06-13 16:45,-112.124486,57.251263,19.0,3.4,446.8,gps,32252,32252
9710298481,2014-01-29 19:50,-111.932419,57.138411,2.0,2.6,329.39,gps,13790,13790
9710522442,2013-02-09 10:10,-111.961197,57.075974,5.0,2.0,418.99,gps,33675,33675
9710378153,2014-01-03 19:00,-111.511316,56.693216,-10.0,5.2,347.91,gps,32263,32263B
9710313067,2014-03-03 01:10,-111.264888,56.688551,4.0,2.2,284.86,gps,13794,13794
9710482305,2014-03-15 13:00,-111.467004,57.619543,1.0,2.0,208.1,gps,32254,32254
9710497677,2013-05-05 10:00,-112.025289,56.904466,9.0,3.4,418.39,gps,32259,32259
9710419135,2013-04-18 01:30,-111.864924,57.09912,10.0,3.2,336.05,gps,33681,33681
9710383833,2014-02-18 16:00,-111.469766,56.705604,-1.0,3.8,278.04,gps,32263,32263B
9710316833,2014-04-15 13:01,-111.510049,57.471319,5.0,4.6,273.14,gps,13794,13794
9710433464,2012-06-19 00:16,-111.443606,57.399219,17.0,3.4,313.61,gps,32251,32251
9710364247,2014-01-30 09:00,-111.580031,56.760556,-14.0,1.6,385.99,gps,32261,32261B
9710345273,2013-01-12 09:20,-111.485329,57.049871,-13.0,2.2,243.35,gps,33669,33669
9710303993,2014-01-22 13:10,-111.480971,57.04581,-12.0,2.0,249.29,gps,13792,13792
9710388359,2014-03-22 02:30,-111.540024,56.722302,-5.0,5.2,361.17,gps,32263,32263B
9710387123,2014-03-13 12:30,-111.471884,56.692999,5.0,2.0,222.61,gps,32263,32263B
9710482930,2014-03-19 21:10,-111.492499,57.746884,5.0,2.0,247.04,gps,32254,32254
9710328840,2014-01-21 15:20,-112.242566,56.7098,-5.0,1.6,478.49,gps,33678,33678B
9710423546,2013-04-09 21:15,-112.155134,56.609521,30.0,1.6,449.35,gps,33680,33680
9710408680,2012-10-12 22:01,-111.56716,56.716727,5.0,5.0,434.98,gps,32267,32267
9710509424,2013-01-11 07:30,-112.078023,57.263971,-10.0,2.0,398.64,gps,33673,33673
9710458107,2012-04-15 13:45,-111.884498,57.194046,-4.0,1.6,312.16,gps,32252,32252
9710350916,2013-03-17 08:30,-111.614269,57.419148,-13.0,1.8,247.7,gps,33668,32262_33668
9710405747,2012-04-13 05:00,-111.671155,56.622804,14.0,1.8,397.9,gps,32267,32267
9710344754,2012-06-19 10:45,-112.029743,56.920068,18.0,2.0,401.05,gps,32269,32269_33678
9710301095,2014-02-16 23:30,-112.046286,57.06937,10.0,1.6,396.08,gps,13790,13790
9710468742,2012-07-12 04:00,-111.875036,56.590162,22.0,2.0,290.84,gps,32255,32255
9710479049,2014-02-20 22:20,-111.59605,57.69798,-9.0,1.8,258.5,gps,32254,32254
9710455638,2012-06-17 07:00,-111.454639,56.566173,16.0,2.0,363.21,gps,32253,32253
9710499713,2012-04-13 11:15,-111.142349,57.068565,13.0,1.6,447.01,gps,32258,32258
9710325630,2013-02-28 02:50,-112.094015,56.925998,8.0,1.8,387.4,gps,33670,33670
9710419203,2013-04-18 18:30,-112.030128,57.159362,11.0,1.8,364.23,gps,33681,33681
9710525015,2014-01-11 10:10,-111.442267,57.379146,-8.0,1.6,311.07,gps,33676,33676
9710385624,2014-03-03 02:40,-111.465577,56.70301,-9.0,1.8,364.88,gps,32263,32263B
9710436661,2013-02-14 22:00,-111.558043,57.339078,1.0,1.6,302.62,gps,32251,32251
9710355680,2012-11-14 23:15,-111.223789,56.720958,-2.0,2.2,357.71,gps,32260,32260
9710390700,2012-04-18 18:00,-111.736524,57.500202,13.0,3.2,280.16,gps,32264,32264
9710474282,2014-01-18 19:40,-111.598761,57.456185,-5.0,1.8,218.0,gps,32254,32254
9710343597,2012-04-19 16:16,-112.016696,56.897761,21.0,5.2,427.69,gps,32269,32269_33678
9710428055,2013-01-26 20:50,-111.366499,56.773228,-1.0,1.8,292.24,gps,33671,33671
9710341194,2012-06-20 04:45,-111.777816,57.312442,14.0,1.6,236.65,gps,32268,32268
9710338926,2012-04-10 04:45,-111.65114,57.267466,4.0,1.8,253.06,gps,32268,32268
9710347620,2013-03-02 16:30,-111.18255,57.119209,2.0,3.8,405.15,gps,33669,33669
9710488740,2012-06-05 13:02,-111.776504,57.512179,15.0,2.2,320.92,gps,32256,32256
9710505398,2013-01-18 07:20,-111.543898,56.681141,-5.0,3.8,348.57,gps,33672,33672
9710391156,2012-06-10 19:45,-111.862845,57.449181,25.0,2.2,338.55,gps,32264,32264
9710434680,2012-10-19 19:00,-111.613175,57.385618,13.0,0.4,259.38,gps,32251,32251
9710504992,2013-04-11 15:45,-111.347873,56.990103,12.0,1.8,263.8,gps,32258,32258
9710298819,2014-02-01 04:10,-111.955393,57.196779,10.0,1.8,328.88,gps,13790,13790
9710503142,2012-11-17 16:15,-111.475984,57.031645,3.0,3.2,224.59,gps,32258,32258
9710507868,2013-03-10 18:20,-111.737772,56.604839,8.0,1.6,401.34,gps,33672,33672
9710503613,2012-11-22 14:00,-111.234422,56.9324,2.0,2.0,400.45,gps,32258,32258
9710369528,2014-03-08 01:30,-111.542653,56.68077,7.0,2.2,360.13,gps,32261,32261B
9710379182,2014-01-17 08:20,-111.54373,56.749506,9.0,1.6,391.47,gps,32263,32263B
9710442490,2013-01-03 22:00,-111.81284,57.548165,7.0,1.8,356.87,gps,33679,33679
9710484011,2014-03-27 09:20,-111.426667,57.728077,-8.0,2.0,244.82,gps,32254,32254
9710391402,2012-06-13 12:00,-111.780274,57.48515,14.0,3.6,301.37,gps,32264,32264
9710305703,2014-01-10 21:50,-111.164769,56.819781,-1.0,1.6,428.5,gps,13794,13794
9710511423,2013-02-22 08:30,-112.123856,57.122196,-3.0,1.6,375.94,gps,33673,33673
9710365893,2014-02-10 19:20,-111.558193,56.680498,-1.0,2.0,348.96,gps,32261,32261B
9710409162,2012-11-14 02:15,-111.499876,56.698896,1.0,1.8,347.58,gps,32267,32267
9710332485,2014-02-15 23:00,-112.16626,56.979339,16.0,2.2,461.98,gps,33678,33678B
9710517861,2014-01-25 23:20,-112.760845,56.160417,9.0,2.0,531.64,gps,33674,33674
9710497942,2013-06-09 10:00,-112.03199,56.918013,11.0,3.2,402.15,gps,32259,32259
9710433774,2012-06-22 06:00,-111.434493,57.403319,17.0,2.2,311.25,gps,32251,32251
9710351545,2013-03-30 11:00,-111.636978,57.436701,-9.0,1.8,202.12,gps,33668,32262_33668
9710491277,2012-04-16 08:15,-112.089406,56.876948,-4.0,2.0,447.05,gps,32259,32259
9710342196,2012-10-07 04:00,-111.765177,57.348456,14.0,3.6,262.78,gps,32268,32268
9710498205,2013-06-12 23:15,-111.875079,56.931966,21.0,2.0,394.91,gps,32259,32259
9710490685,2012-04-10 04:15,-112.251874,56.796111,4.0,1.8,446.53,gps,32259,32259
9710412520,2013-05-29 04:01,-112.33684,56.775916,20.0,6.4,451.18,gps,32267,32267
9710385062,2014-02-27 04:50,-111.558258,56.679666,-8.0,2.2,328.45,gps,32263,32263B
9710438620,2013-06-11 21:15,-111.435844,57.361509,28.0,3.8,291.06,gps,32251,32251
9710415423,2013-02-19 14:20,-111.807869,57.443003,-2.0,0.6,296.15,gps,33667,33667
9710362678,2014-01-19 11:20,-111.528059,56.70751,8.0,1.8,351.64,gps,32261,32261B
9710463062,2013-03-10 19:00,-112.050223,57.292706,13.0,1.6,401.13,gps,32252,32252
9710357842,2012-04-25 13:00,-111.052456,57.037133,4.0,2.2,459.92,gps,32261,32261A
9710386258,2014-03-07 12:20,-111.541105,56.680286,-14.0,1.6,348.89,gps,32263,32263B
9710504567,2013-03-18 01:00,-111.176675,56.879417,0.0,3.4,360.75,gps,32258,32258
9710522383,2013-02-08 04:40,-112.071533,57.103324,-1.0,1.8,334.48,gps,33675,33675
9710344243,2012-06-14 03:00,-112.029778,56.919829,17.0,5.2,399.3,gps,32269,32269_33678
9710513869,2013-01-24 01:50,-112.609074,56.348923,3.0,2.0,482.75,gps,33674,33674
9710346401,2013-02-04 21:20,-111.400422,56.996341,-1.0,2.0,272.88,gps,33669,33669
9710388047,2014-03-19 22:30,-111.472583,56.705723,8.0,3.4,300.45,gps,32263,32263B
9710407290,2012-06-15 10:15,-111.686461,56.65083,12.0,2.2,408.22,gps,32267,32267
9710339464,2012-04-15 19:15,-111.771722,57.372484,22.0,0.6,282.52,gps,32268,32268
9710520313,2014-03-18 01:50,-112.882999,56.013106,10.0,1.6,555.88,gps,33674,33674
9710532903,2012-11-08 19:00,-111.99458,56.577836,-2.0,2.0,444.17,gps,32270,32270
9710328041,2014-01-16 02:10,-111.839197,56.913765,7.0,2.2,398.85,gps,33678,33678B
9710423283,2013-03-25 07:00,-112.311256,56.579718,-2.0,3.4,460.4,gps,33680,33680
9710521827,2013-01-27 14:40,-111.945745,57.058814,-8.0,1.6,412.94,gps,33675,33675
9710504444,2013-03-02 13:00,-111.501252,57.055853,-1.0,1.8,241.79,gps,32258,32258
9710396979,2013-06-12 03:15,-111.858966,57.472522,19.0,4.8,348.95,gps,32264,32264
9710471213,2013-01-15 16:01,-112.074997,56.567386,1.0,2.0,378.3,gps,32255,32255
9710453173,2014-06-20 16:45,-111.551651,59.988337,32.0,2.2,194.82,gps,33679,33679
9710431238,2012-04-08 20:45,-111.443506,57.481898,33.0,1.6,292.73,gps,32251,32251
9710514178,2013-01-30 12:20,-112.681575,56.288617,-3.0,1.6,514.22,gps,33674,33674
9710324627,2013-02-07 04:50,-111.870095,57.064292,-5.0,2.2,362.07,gps,33670,33670
9710507966,2013-03-12 19:20,-111.573842,56.668233,15.0,1.8,355.41,gps,33672,33672
9710518864,2014-02-15 20:50,-112.631524,56.140712,22.0,2.0,514.99,gps,33674,33674
9710368629,2014-03-01 19:30,-111.516079,56.68575,-9.0,6.8,351.04,gps,32261,32261B
9710497297,2013-04-17 13:00,-111.912136,56.938707,0.0,4.8,381.11,gps,32259,32259
9710334932,2014-03-04 22:50,-111.893833,57.02612,1.0,0.6,393.65,gps,33678,33678B
9710411047,2013-04-02 10:00,-111.641507,56.628601,6.0,1.6,232.5,gps,32267,32267
9710300009,2014-02-09 10:30,-111.619912,56.929182,-9.0,4.8,314.02,gps,13790,13790
9710441585,2013-11-20 15:45,-111.546755,57.506553,-23.0,0.6,199.5,gps,32251,32251
9710325616,2013-02-27 19:50,-112.114011,56.923969,3.0,2.0,394.92,gps,33670,33670
9710445046,2013-06-04 20:00,-111.579545,59.894184,28.0,2.0,176.65,gps,33679,33679
9710493413,2012-07-31 10:00,-112.047877,56.950037,15.0,2.0,416.66,gps,32259,32259
9710298298,2014-01-28 13:20,-111.932876,57.072322,-15.0,1.8,388.06,gps,13790,13790
9710435307,2012-11-16 00:45,-111.481994,57.349476,1.0,1.8,305.17,gps,32251,32251
9710389937,2012-04-10 19:15,-111.767189,57.513721,25.0,0.4,301.7,gps,32264,32264
9710514128,2013-01-29 11:20,-112.625916,56.293805,-8.0,2.2,453.42,gps,33674,33674
9710298542,2014-01-30 06:00,-112.010854,57.121693,-8.0,1.6,327.6,gps,13790,13790
9710479523,2014-02-24 05:20,-111.608417,57.716468,-20.0,2.0,270.24,gps,32254,32254
9710389953,2012-04-10 23:15,-111.771981,57.526486,19.0,2.0,302.33,gps,32264,32264
9710320784,2013-06-20 19:30,-111.355211,56.73299,27.0,1.8,293.05,gps,33677,33677
9710518667,2014-02-11 18:20,-112.627047,56.145779,-4.0,1.6,515.78,gps,33674,33674
9710463359,2013-04-09 00:45,-112.387929,57.135641,10.0,3.6,434.64,gps,32252,32252
9710378863,2014-01-15 03:10,-111.527646,56.683973,2.0,3.4,355.43,gps,32263,32263B
9710531990,2012-07-04 04:00,-111.923973,56.587484,17.0,5.0,311.46,gps,32270,32270
9710302692,2014-01-13 12:00,-111.469982,57.025728,0.0,2.2,228.86,gps,13792,13792
9710366796,2014-02-17 01:50,-111.556186,56.685879,2.0,2.0,355.94,gps,32261,32261B
9710469732,2012-11-12 04:00,-111.740953,56.586051,2.0,2.2,428.73,gps,32255,32255
9710435802,2012-11-21 04:30,-111.590988,57.396222,-5.0,1.6,328.85,gps,32251,32251
9710357219,2012-04-14 05:30,-111.319747,57.065029,7.0,1.8,323.17,gps,32261,32261A
9710372743,2014-03-30 09:40,-111.588197,56.658233,-14.0,2.2,282.36,gps,32261,32261B
9710474661,2014-01-21 10:50,-111.746185,57.569466,-7.0,1.6,312.28,gps,32254,32254
9710336304,2014-03-14 11:30,-112.272869,56.75684,4.0,1.8,451.53,gps,33678,33678B
9710356785,2012-04-09 17:00,-111.298567,57.059603,8.0,3.2,383.43,gps,32261,32261A
9710383779,2014-02-18 07:00,-111.461456,56.695946,-1.0,1.6,217.58,gps,32263,32263B
9710498831,2013-06-19 14:15,-112.275451,56.921868,20.0,1.8,455.41,gps,32259,32259
9710517128,2014-01-10 16:50,-112.738041,55.956453,5.0,1.8,536.53,gps,33674,33674
9710358619,2013-03-13 03:00,-111.564361,56.788174,-7.0,0.6,380.87,gps,32261,32261B
9710340361,2012-06-11 12:30,-111.867521,57.285809,14.0,0.6,304.9,gps,32268,32268
9710384308,2014-02-21 23:10,-111.557575,56.736857,-10.0,2.0,363.32,gps,32263,32263B
9710329030,2014-01-22 23:00,-112.24579,56.704174,2.0,0.6,468.79,gps,33678,33678B
9710468172,2012-06-17 11:30,-111.985658,56.593661,24.0,5.0,304.59,gps,32255,32255
9710312618,2014-02-27 22:20,-111.382841,56.780679,2.0,2.2,285.49,gps,13794,13794
9710451033,2014-04-23 22:00,-111.734442,60.172183,23.0,1.6,172.97,gps,33679,33679
9710438792,2013-06-13 17:00,-111.641394,57.414626,20.0,5.4,224.24,gps,32251,32251
9710460156,2012-07-05 04:00,-112.050177,57.267772,20.0,3.2,408.27,gps,32252,32252
9710498513,2013-06-16 06:00,-112.025588,56.904549,14.0,2.2,418.36,gps,32259,32259
9710533502,2012-11-17 08:00,-111.980885,56.579851,5.0,1.6,437.44,gps,32270,32270
9710407316,2012-06-15 23:30,-111.685664,56.651348,22.0,2.0,419.35,gps,32267,32267
9710359092,2013-03-16 10:10,-111.45121,56.803355,-16.0,2.0,314.17,gps,32261,32261B
9710377558,2012-04-16 08:45,-111.324283,56.818612,1.0,3.2,342.77,gps,32263,32263A
9710469034,2012-08-21 16:00,-111.934727,56.602345,23.0,2.0,443.12,gps,32255,32255
9710305147,2014-01-30 13:30,-111.430846,56.960307,-7.0,1.8,208.25,gps,13792,13792
9710492539,2012-06-15 10:30,-111.975839,56.890524,3.0,2.0,378.99,gps,32259,32259
9710358908,2013-03-15 03:10,-111.519203,56.810799,-12.0,2.2,339.43,gps,32261,32261B
9710450671,2014-04-16 19:45,-111.595823,60.201494,13.0,1.8,196.4,gps,33679,33679
9710370477,2014-03-14 15:51,-111.43573,56.703721,6.0,3.6,274.65,gps,32261,32261B
9710342231,2012-10-11 19:00,-111.701837,57.392786,12.0,1.8,247.18,gps,32268,32268
9710523522,2013-03-04 06:40,-111.885265,57.100178,-1.0,1.6,344.38,gps,33675,33675
9710298827,2014-02-01 05:30,-111.952233,57.196258,-2.0,5.8,323.5,gps,13790,13790
9710462210,2012-11-23 00:45,-111.87923,57.183262,-9.0,4.8,309.48,gps,32252,32252
9710442925,2013-02-27 10:01,-111.812,57.515927,-2.0,2.2,332.56,gps,33679,33679
9710385384,2014-03-01 10:30,-111.479379,56.709619,-18.0,2.0,337.36,gps,32263,32263B
9710486148,2012-06-10 18:00,-111.712483,57.522494,24.0,1.6,284.25,gps,32257,32257
9710518792,2014-02-14 08:50,-112.676494,56.16686,1.0,1.8,525.0,gps,33674,33674
9710505577,2013-01-22 00:50,-111.887236,56.601339,-10.0,1.6,270.22,gps,33672,33672
9710368336,2014-02-27 18:40,-111.516474,56.710516,-4.0,3.8,355.54,gps,32261,32261B
9710392094,2012-06-20 17:30,-111.867263,57.450346,32.0,2.2,341.15,gps,32264,32264
9710340708,2012-06-15 03:15,-111.788987,57.308167,20.0,0.6,281.99,gps,32268,32268
9710324857,2013-02-11 23:50,-112.175386,56.987828,6.0,3.2,439.18,gps,33670,33670
9710306090,2014-01-13 14:20,-111.388941,56.784181,-4.0,4.2,324.2,gps,13794,13794
9710298466,2014-01-29 17:20,-111.906326,57.09314,-8.0,2.6,369.14,gps,13790,13790
9710337844,2014-03-25 04:20,-112.300412,56.748179,-5.0,0.6,460.82,gps,33678,33678B
9710304402,2014-01-25 09:20,-111.448113,56.956036,2.0,2.4,209.9,gps,13792,13792
9710415220,2013-02-15 08:50,-111.851057,57.464236,5.0,2.0,343.34,gps,33667,33667
9710489314,2012-06-16 02:45,-111.765892,57.547643,17.0,3.6,302.57,gps,32256,32256
9710408309,2012-08-25 10:00,-111.935638,56.651812,16.0,2.2,441.59,gps,32267,32267
9710527304,2014-01-27 07:40,-111.588288,57.419111,-24.0,1.8,289.54,gps,33676,33676
9710508825,2013-03-30 16:50,-111.645599,56.631235,7.0,2.2,236.93,gps,33672,33672
9710400700,2012-04-15 02:00,-111.884492,57.194053,4.0,3.2,315.18,gps,32266,32266
9710506403,2013-02-08 05:50,-111.560765,56.669369,3.0,3.6,219.53,gps,33672,33672
9710436080,2012-12-02 22:00,-111.507176,57.490306,-5.0,0.6,268.62,gps,32251,32251
9710346689,2013-02-10 21:20,-111.306709,56.980878,0.0,5.4,319.55,gps,33669,33669
9710338410,2014-03-29 02:40,-112.088321,56.735423,3.0,1.6,484.8,gps,33678,33678B
9710461668,2012-11-17 09:00,-112.306894,57.120897,4.0,2.0,425.36,gps,32252,32252
9710493844,2012-09-27 13:00,-112.021203,56.835879,8.0,1.8,469.25,gps,32259,32259
9710416661,2013-03-17 10:20,-111.86804,57.450662,-20.0,3.2,344.83,gps,33667,33667
9710512085,2013-03-08 04:00,-111.934203,57.305823,0.0,3.2,316.47,gps,33673,33673
9710496809,2013-04-12 11:00,-112.055598,56.814544,-1.0,2.0,464.62,gps,32259,32259
9710371005,2014-03-18 07:50,-111.467371,56.697112,5.0,1.8,279.45,gps,32261,32261B
9710444048,2013-04-16 16:30,-111.660628,58.897883,13.0,2.0,187.04,gps,33679,33679
9710337854,2014-03-25 06:00,-112.300461,56.748229,-8.0,2.0,465.57,gps,33678,33678B
9710424894,2013-06-01 15:00,-111.902283,56.50702,22.0,1.6,417.41,gps,33680,33680
9710324666,2013-02-08 00:20,-111.886563,56.945978,6.0,1.8,363.56,gps,33670,33670
9710348494,2013-01-25 12:00,-111.581672,57.372052,-18.0,2.0,297.91,gps,33668,32262_33668
9710493116,2012-06-21 12:00,-112.169989,56.909291,7.0,1.6,421.56,gps,32259,32259
9710318141,2013-04-12 17:15,-111.309946,56.783776,15.0,2.0,357.33,gps,33677,33677
9710453718,2012-04-11 06:15,-111.562224,56.613464,8.0,1.8,371.91,gps,32253,32253
9710530692,2012-05-24 01:00,-112.094584,56.701215,24.0,1.8,479.47,gps,32270,32270
9710342396,2012-03-21 01:00,-111.97226,56.934814,5.0,1.6,386.5,gps,32269,32269_33678
9710529033,2014-02-08 07:50,-111.634996,57.187288,-22.0,1.6,234.59,gps,33676,33676
9710350830,2013-03-15 13:30,-111.598206,57.42373,6.0,1.8,276.45,gps,33668,32262_33668
9710463002,2013-03-03 07:00,-111.867132,57.254001,2.0,3.6,304.15,gps,32252,32252
9710409431,2012-11-16 21:30,-111.764386,56.57889,8.0,2.0,437.38,gps,32267,32267
9710446082,2013-06-15 16:30,-111.732062,60.028663,18.0,2.0,173.02,gps,33679,33679
9710419425,2013-05-14 04:01,-112.044796,57.117433,16.0,2.0,359.19,gps,33681,33681
9710491189,2012-04-15 10:15,-112.025387,56.904487,1.0,1.6,414.49,gps,32259,32259
9710455708,2012-06-18 00:30,-111.454503,56.60727,20.0,1.6,383.38,gps,32253,32253
9710400151,2012-04-09 06:45,-111.884568,57.19348,1.0,1.8,328.95,gps,32266,32266
9710443744,2013-04-13 12:15,-111.657539,58.899332,3.0,1.8,184.3,gps,33679,33679
9710489679,2012-06-20 09:00,-111.864198,57.449988,14.0,2.2,347.63,gps,32256,32256
9710363827,2014-01-27 11:00,-111.406721,56.708168,-27.0,1.8,326.28,gps,32261,32261B
9710495007,2012-11-19 20:15,-112.005426,56.99808,-3.0,3.6,454.72,gps,32259,32259
9710405736,2012-04-13 02:15,-111.675772,56.623043,16.0,21.0,490.52,gps,32267,32267
9710330035,2014-01-29 22:30,-112.023748,56.621778,-14.0,2.0,448.07,gps,33678,33678B
9710489467,2012-06-17 17:45,-111.829028,57.416174,15.0,0.6,301.55,gps,32256,32256
9710485537,2012-04-18 08:15,-111.754992,57.542088,4.0,3.2,290.77,gps,32257,32257
9710301552,2014-01-12 18:50,-111.084329,56.681542,1.0,2.8,371.88,gps,13793,13793
9710467820,2012-06-13 18:30,-112.146572,56.555708,25.0,2.2,355.06,gps,32255,32255
9710492264,2012-06-12 13:44,-111.995913,56.880055,11.0,3.8,455.33,gps,32259,32259
9710463538,2013-04-10 21:31,-112.202968,57.157401,15.0,0.4,392.15,gps,32252,32252
9710426893,2013-07-13 19:00,-112.19905,56.450013,26.0,2.2,455.56,gps,33680,33680
9710488706,2012-06-01 01:00,-111.844254,57.440873,25.0,2.0,307.62,gps,32256,32256
